fsd_id,k1,k2,bv1,bv3,bv6,k7,k8_1,k8_2,k8_3,k8_4,k9_1,k9_2,k9_3,k9_4,k9_5,k9_6,k9_7,k9_8,k9_9,k9_10,k9_11,k9_12,k9_13,k9_14,k9_15,k9_16,k9_17,k9_18,k9_19,k9_20,k9_21,k9_22,k9_23,k9_24,k9_25,k9_26,k9_27,k9_28,k9_29,k9_30,k13,k14,k15,k16,k17,k18,k19,k20,k21_1,k21_2,k21_3,k21_4,k21_5,k21_6,k21_7,k21_8,k21_9,k22_1,k22_2,k22_3,k22_4,k22_5,k22_6,k22_7,k22_8,k22_9,k22_10,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k95_1,k95_2,k95_3,k95_4,k95_5,k95_6,k95_7,k95_8,k95_9,k95_10,k95_11,k95_12,k95_13,k95_14,k95_15,k95_16,k95_17,k95_18,height,weight,gender,age,BMI,BMI.factor,Social_wellbeing,Social_engagement,Mental_wellbeing,Emotional_wellbeing,Accomplishment,Pressure,EXhaustion
47,2,1,2,4,1,NA,4,3,4,4,2,3,3,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,NA,0,0,1,1,1,2,2,2,2,3,NA,3,2,2,3,2,2,4,2,3,2,2,2,3,4,3,3,3,4,4,4,3,4,4,4,183,98,Male,22-24,29.26334020126011,Overweight,NA,NA,NA,NA,0.3568957550562805,0.13117685001595414,-0.029166040340980807
48,3,1,2,4,1,2,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,2,2,1,1,1,NA,0,0,2,1,1,0,0,0,0,0,1,0,3,3,2,2,3,2,3,2,2,1,3,3,5,1,1,1,1,1,2,1,1,3,4,2,3,3,2,3,4,3,170,67,Male,25-27,23.18339100346021,Normal weight,0.4311803903823351,0.11611492280067859,1.2969732508541423,0.8268775803101337,-0.41087502757440875,-0.8741705595278665,-1.0978478966803369
49,1,2,2,4,1,1,4,4,5,5,2,2,3,1,2,4,1,2,2,3,1,1,4,1,1,1,1,1,4,1,1,1,1,3,2,3,2,2,1,1,4,1,0,0,0,0,0,0,-1,2,1,0,0,2,-1,0,1,2,0,1,3,1,0,2,1,0,1,2,2,2,1,2,2,2,2,1,2,1,1,5,3,3,4,3,3,4,4,3,4,4,2,3,4,3,2,4,4,175,72,Female,19-21,23.510204081632654,Normal weight,-0.553309141073535,-1.2548539884280283,-1.3298697226267762,0.12259193293158868,-0.03700138769689963,0.7056988329937206,0.46132727635836496
50,2,2,2,4,1,1,4,5,5,5,3,2,2,1,4,2,2,3,1,3,2,1,1,1,1,2,1,2,4,1,2,2,1,2,2,2,1,2,1,1,3,1,0,0,1,0,0,0,1,0,2,0,1,2,2,1,1,0,NA,1,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,1,1,2,2,1,3,2,1,1,3,1,1,4,4,3,4,5,3,4,4,4,164,65,Female,22-24,24.167162403331353,Normal weight,-1.0405514853501932,-0.3137797953220406,-0.29352640095843985,-1.5945399790901775,0.5707636827013636,-0.5229837270792388,-0.9530543407644131
51,4,2,2,4,1,1,4,4,4,4,2,1,1,1,3,4,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,3,1,0,0,0,0,0,0,1,-1,2,1,0,1,1,-1,-1,3,1,1,0,0,0,0,0,1,0,2,1,2,2,2,2,3,2,2,2,2,2,5,2,5,1,5,5,6,1,4,4,4,4,4,4,3,4,5,4,159,52,Female,28-30,20.56880661366243,Normal weight,0.18815101108623056,-0.17470552957912638,0.2557846188413954,-0.30611508413000205,0.6682100274459345,1.0407812011838917,0.9708112157922338
52,2,2,2,4,1,1,4,4,4,4,3,1,2,1,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,1,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,2,1,1,2,3,1,2,2,1,1,1,1,1,4,4,4,4,5,3,4,4,4,167,67,Female,22-24,24.023808670084982,Normal weight,-0.8070226269806754,-0.4297040569260396,-0.10446186665655385,-0.782608945785566,0.6729836186386913,-1.0049476759980207,-0.937792780792439
53,2,2,2,4,1,1,4,4,5,4,2,1,3,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,3,1,0,0,0,0,1,0,-1,-2,1,NA,1,-1,-2,0,0,3,4,3,2,1,0,0,1,1,1,2,1,2,3,3,NA,2,2,2,3,2,2,2,4,5,1,5,5,4,6,2,2,3,1,2,2,2,2,2,2,161,56,Female,22-24,21.60410477990818,Normal weight,NA,NA,NA,NA,-1.3056021397211626,0.2226391718641551,1.843719777386407
54,3,1,2,4,1,1,5,4,5,5,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,-1,1,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,178,83,Male,25-27,26.19618735008206,Overweight,-1.0649773696262228,-0.3440394063439005,-0.3150873070105108,-0.9725807169356994,-0.37461183583388774,-1.4107886984921143,-0.8029132445988318
55,4,1,2,4,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,1,1,-1,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,4,2,3,3,4,3,3,3,178,78,Male,28-30,24.61810377477591,Normal weight,-1.0615053462062252,-1.321268829717623,-0.21346750532157377,-1.4369435085151596,-0.30995905131816653,-1.5860175182838079,-0.8420781053832854
56,1,1,2,4,1,1,5,5,5,5,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,3,1,1,4,5,4,4,5,4,5,5,4,176,67,Male,19-21,21.62964876033058,Normal weight,-1.0649773696262228,-0.3440394063439005,-0.3150873070105108,-0.9725807169356994,1.0268416829022975,-0.8661983477517861,-1.0600313744659637
57,4,1,2,4,1,NA,5,5,5,5,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,0,1,0,0,0,0,0,0,1,2,1,2,2,NA,1,2,2,1,1,1,2,1,1,1,1,1,1,1,NA,1,3,5,3,4,4,3,4,4,3,177,76,Male,28-30,24.258674071946118,Normal weight,NA,NA,NA,NA,NA,NA,NA
58,2,2,2,4,1,1,4,3,3,3,1,1,2,2,3,2,1,2,1,2,1,1,3,1,1,1,1,1,3,1,1,2,1,1,1,2,2,2,1,1,3,2,0,0,0,0,0,0,-1,0,1,1,2,2,1,-1,1,2,0,0,0,0,0,2,0,2,0,3,2,2,2,4,1,3,2,4,2,1,3,3,4,5,4,6,5,6,6,4,3,5,2,2,4,2,4,4,2,161,52,Female,22-24,20.060954438486167,Normal weight,-0.022279893184457424,-0.14217703204791007,1.6643426268072576,1.606749042020104,-0.23295133251316674,1.7092285529287474,1.7615859250184986
59,2,2,2,4,1,1,4,4,5,4,1,2,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,2,4,1,0,0,0,0,1,0,1,1,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,3,2,2,2,1,2,2,1,4,1,4,1,1,1,4,1,4,3,5,4,4,4,3,5,5,5,174,65,Female,22-24,21.469150482230148,Normal weight,-0.05622203701025555,-0.7230860716595577,-1.4673760792861663,0.09423804282620632,0.7894542770048995,0.5099843096415745,-1.0571585665972145
60,3,2,2,4,1,1,4,4,5,4,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,1,2,-1,0,1,1,0,0,0,NA,2,0,0,0,1,0,0,0,2,2,2,2,2,1,1,2,1,1,1,1,4,2,2,2,2,3,3,2,2,4,4,4,4,5,3,4,4,3,174,55,Female,25-27,18.166204254194742,Underweight,-0.9595707928933624,-0.4779951052787712,-1.772274903392713,-0.7458036386441527,0.5980746149062216,-0.2139506515250974,-0.16202121115402485
61,2,2,2,4,1,1,5,4,5,5,2,1,2,NA,2,3,1,3,1,3,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,0,0,0,0,0,0,2,0,2,1,1,1,0,0,1,2,1,1,1,0,0,0,1,1,0,3,1,2,3,1,2,1,2,2,2,1,2,4,1,2,2,1,1,3,1,1,2,6,3,3,4,3,4,4,4,169,62,Female,22-24,21.707923392038097,Normal weight,-0.16564773843460803,0.9348043978747624,-0.6374146947931333,-1.3414865194206127,0.18567425356082015,-0.18061408684184865,-1.254380617030893
62,1,2,2,4,1,1,4,5,5,5,3,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,NA,1,1,1,3,1,0,0,0,0,0,0,1,-1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,2,2,1,1,2,4,1,4,4,1,1,4,1,1,5,6,5,6,6,5,6,5,4,165,55,Female,19-21,20.202020202020204,Normal weight,-0.789300307912388,-1.4359384286089951,-0.04540383994834927,-0.2493441721734454,1.9912161219966837,0.4596908466526776,-0.9632298848760573
63,2,1,2,4,1,1,5,3,5,4,1,1,2,1,2,2,1,4,1,2,2,2,1,4,1,2,2,2,2,1,1,1,1,3,4,4,3,3,1,1,3,1,0,0,0,0,0,0,-1,2,2,2,2,-1,-1,-1,-1,4,1,1,0,0,0,4,1,0,4,3,2,2,3,4,2,3,3,3,3,1,3,6,2,5,6,2,2,6,1,5,3,3,2,2,2,2,4,4,3,190,93,Male,22-24,25.761772853185597,Overweight,0.2650968253170858,1.4019237099137163,1.5486780574332777,1.6700870377429888,-0.6244420591689105,1.9637095810106455,-0.3479270413779351
64,2,2,2,4,1,1,4,4,3,4,2,2,2,1,1,1,2,1,1,2,2,1,3,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,3,1,0,0,0,0,0,0,1,1,1,0,-2,1,-1,0,0,1,2,2,2,0,0,3,1,1,2,3,3,3,2,3,2,3,2,2,3,2,3,2,2,3,2,3,2,3,3,2,2,3,3,2,3,2,2,3,2,174,66,Female,22-24,21.79944510503369,Normal weight,0.6497907592397861,0.6676925542975611,1.218767172389832,0.9843218455481418,-0.9311479623621404,-0.32349852116716504,0.1692059883229713
65,3,2,2,4,1,1,4,5,4,4,2,2,3,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,4,1,0,0,0,0,0,0,0,0,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,59,Female,25-27,23.046874999999996,Normal weight,-0.5612061237617597,-0.26021660201285507,-0.41422064853237495,0.0047479502070385295,NA,NA,NA
66,2,2,2,5,1,1,4,2,2,3,1,2,3,1,1,2,1,3,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,1,1,3,2,0,0,1,0,0,0,-1,-1,-2,-2,0,1,-1,-1,-2,3,4,2,2,0,0,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,5,4,6,5,6,5,3,2,4,2,2,2,2,1,1,4,170,63,Female,22-24,21.79930795847751,Normal weight,1.2245132322341035,1.9562069208786133,1.678348055384731,0.7772339545987635,-1.1252945383838358,1.3370202070573964,1.7769991819680075
67,2,1,2,5,1,1,4,5,3,4,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,1,2,1,1,1,3,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,1,1,0,0,0,1,0,1,0,2,2,2,2,2,1,2,2,2,1,1,2,3,1,2,1,2,1,4,1,3,4,5,4,4,4,2,5,4,4,190,75,Male,22-24,20.775623268698062,Normal weight,-0.768346447056356,-0.4284493942134128,-0.1254627355852153,-0.4069406427484634,0.6356543801492999,-0.11481694069279379,-0.8081010462446895
68,3,1,2,5,1,1,4,4,3,4,3,1,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,2,0,0,1,2,1,0,1,0,2,2,2,0,0,0,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,4,3,4,3,4,4,4,4,3,4,3,3,2,182,80,Male,25-27,24.151672503320853,Normal weight,0.2891326285508637,-0.2912532654725461,-0.18413410175746842,-0.6615447801424659,0.10535168943916554,0.07507564677686697,0.9411996858108811
69,3,1,2,5,1,1,5,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,3,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,180,77,Male,25-27,23.76543209876543,Normal weight,-1.073735089541313,0.015445334601833775,-0.25049008344156704,-1.3738015289715235,0.6220573966981265,-1.5748955324503298,-0.6604644882830115
70,3,1,2,9,1,1,5,5,5,5,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,3,1,0,0,0,0,0,0,1,1,2,2,2,1,-1,0,1,1,0,1,0,0,0,1,0,0,0,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,4,2,2,1,1,3,3,3,3,3,3,3,3,3,180,80,Male,25-27,24.691358024691358,Normal weight,-0.8912771933422242,-0.25338277377126417,-0.3035520852465205,-1.2593685173970521,-0.34034192412608266,-1.338443051676784,0.40344743114372345
71,2,1,2,4,1,1,4,3,2,3,NA,NA,NA,1,NA,1,NA,3,NA,1,1,NA,1,NA,1,1,NA,2,NA,1,1,1,1,1,1,1,1,1,NA,NA,3,1,0,0,0,0,0,0,1,-1,2,1,0,2,1,1,1,NA,0,1,0,0,0,1,0,0,1,2,2,2,2,2,1,2,2,1,2,1,1,3,3,4,1,2,2,3,4,1,3,4,3,3,4,3,4,4,4,174,71,Male,22-24,23.450918219051392,Normal weight,-0.681629572225472,-0.30776197558322266,-1.3999029339755615,-0.37017599933655476,0.17192303263655745,-0.1525615098990543,0.08247367701662922
72,NA,2,2,2,1,1,4,5,4,4,1,NA,1,NA,2,1,NA,1,NA,2,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,1,0,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,4,2,4,2,1,1,2,2,1,4,5,5,5,6,5,6,5,2,176,100,Female,NA,32.28305785123967,Obese,0.2891326285508637,-0.2912532654725461,-0.18413410175746842,-0.6615447801424659,1.444328620062848,-0.1887808788129312,-0.6504538910332995
73,4,2,2,2,1,1,3,1,3,2,1,NA,3,1,2,1,NA,1,1,1,NA,1,1,NA,2,NA,2,NA,3,NA,2,NA,1,3,3,3,3,3,NA,1,4,1,3,0,1,0,1,0,-2,-2,1,1,1,-1,-2,-2,-2,4,1,3,2,3,2,4,4,4,3,4,4,3,3,4,4,4,3,4,4,4,4,6,3,5,4,4,5,6,5,2,3,5,3,3,4,2,3,4,3,172,63,Female,28-30,21.29529475392104,Normal weight,2.9105585431166623,2.499363661526862,3.1574149105170806,2.851393377780024,-0.023505286888882468,1.6907948280697687,0.9235877985927202
74,3,1,2,2,1,1,2,2,3,2,3,2,3,3,3,2,2,3,1,3,2,2,2,2,1,2,2,3,1,1,3,2,1,1,4,3,3,3,1,1,4,2,0,0,1,0,0,0,1,1,-1,0,2,2,2,0,-2,3,0,1,3,2,2,0,3,3,1,3,1,4,3,3,2,2,2,2,3,2,3,3,2,6,3,1,6,6,6,4,3,4,5,3,5,4,4,5,3,178,78,Male,25-27,24.61810377477591,Normal weight,0.7230966956952627,2.024699747367683,0.7955789182794181,-0.39729778781096414,0.6134146258543295,1.7797058533283985,0.2674485218985479
75,4,2,2,2,1,1,3,3,3,3,4,4,4,2,4,4,3,4,2,4,2,3,3,3,2,2,1,2,2,1,2,1,1,2,4,4,4,4,1,1,4,0,0,1,1,0,1,1,-1,-2,-1,0,0,0,0,-2,-2,4,2,1,2,2,0,3,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,2,4,2,3,6,5,2,6,1,2,2,2,2,2,2,2,2,2,177,72,Female,28-30,22.981901752370007,Normal weight,2.0210350884234702,2.0648323711954975,1.5222536840926444,1.1932981442261343,-1.2645728478212444,-0.6479817031611851,2.2056585573999716
76,2,2,2,2,1,1,3,4,4,4,2,2,2,1,1,1,1,2,2,1,1,1,3,1,3,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,0,0,0,0,1,0,1,-1,2,1,2,2,2,2,1,3,1,2,0,0,0,3,1,2,2,2,3,2,1,3,2,2,1,4,2,3,2,5,2,5,2,2,3,6,4,2,3,6,3,3,6,4,4,3,4,165,58,Female,22-24,21.30394857667585,Normal weight,1.4087923837990157,-1.8103181521594247,-0.0010789710398399488,0.9594490291565659,0.6182908628516606,1.483388027280419,-0.3396031267502754
77,3,2,2,2,1,1,3,2,2,3,2,2,3,2,2,2,2,2,1,4,2,2,2,1,2,1,1,1,1,1,1,1,1,3,3,4,4,4,1,1,4,2,0,0,1,0,0,1,-2,-1,-1,0,-1,-1,-1,-2,-1,3,2,3,2,1,0,2,2,1,2,4,3,3,3,2,3,3,3,3,2,2,1,3,5,6,6,6,6,6,6,6,1,2,1,1,1,1,1,1,1,169,76,Female,25-27,26.609712545078956,Overweight,0.6179711255401017,2.2552526969282307,-0.2684918040532188,1.3990636274790174,-2.14292657615651,2.1501342197814197,2.5339632801625993
78,5,2,2,2,1,2,3,3,2,3,3,2,4,2,4,2,2,3,1,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,4,4,3,3,1,1,4,1,3,0,0,0,1,0,0,-1,-1,0,0,0,-1,-1,-1,2,2,2,2,NA,0,1,1,2,2,3,2,2,2,3,2,2,2,3,3,3,3,2,2,5,3,1,3,3,3,4,2,4,4,2,4,5,4,3,3,181,75,Female,31-33,22.89307408198773,Normal weight,1.5092862468332435,0.02001866121675077,0.9535873371744716,0.32614723900096887,0.00746785141936355,0.6549090114378613,-0.23352140423967765
79,4,1,2,2,1,2,4,3,5,4,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,2,3,2,1,1,2,0,0,0,0,0,0,0,0,-1,2,2,1,1,0,-1,-1,2,1,2,1,0,0,3,1,3,3,4,4,4,2,2,2,3,3,4,3,3,3,3,2,3,4,3,3,5,4,4,2,5,4,3,5,4,6,4,4,177,60,Male,28-30,19.15158479364167,Normal weight,1.7884801180651724,1.6869108945164453,1.9888944344615362,1.042687611266885,0.7394756061884313,1.2523124377849448,0.06652692405207289
80,3,2,2,2,1,1,2,2,4,3,2,2,4,4,3,3,1,2,1,3,2,1,1,3,1,4,1,1,1,2,2,1,1,3,4,4,4,4,1,4,4,0,1,0,1,0,1,1,-1,0,0,-1,-2,1,0,-2,-1,4,1,2,3,4,3,3,4,4,4,4,3,3,3,4,4,3,3,4,3,3,3,6,5,6,3,6,3,4,1,2,1,2,1,1,1,1,1,1,1,173,56,Female,25-27,18.710949246550168,Normal weight,1.9917317964773136,2.2848448672640203,1.8118756028050351,2.5409411460473916,-2.1878061327632636,0.706608478382609,1.769461435561724
81,4,2,2,2,1,2,2,3,3,3,4,4,4,4,3,4,1,2,1,4,2,2,1,1,1,2,1,3,4,1,1,1,3,1,2,3,3,2,3,3,4,1,0,0,0,0,0,0,1,2,1,-1,-1,0,1,1,0,2,1,1,3,1,1,1,1,1,3,1,2,3,2,4,3,2,2,2,2,2,2,6,1,3,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,175,76,Female,28-30,24.816326530612244,Normal weight,0.49013775410566274,-0.15077071318352414,-0.246531160327232,0.9552181980806455,2.5815073424447723,-0.06638755673803881,-0.8890630643032965
82,4,2,2,2,1,2,5,5,5,5,2,1,2,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,3,1,0,0,0,0,0,0,2,1,2,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,2,1,1,1,3,1,1,1,2,1,1,1,4,1,1,1,1,1,6,1,4,6,6,6,6,6,6,6,6,6,168,54,Female,28-30,19.13265306122449,Normal weight,-0.8105752634382123,-2.408102925615193,-1.7895304308799291,-0.09022440956398295,2.559403149799632,0.44622725218759435,-1.0339001393197111
83,4,2,2,2,1,1,4,3,4,4,1,2,3,2,4,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,3,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,1,1,1,2,4,3,3,2,4,5,4,5,3,2,2,2,2,3,2,5,2,3,162,52,Female,28-30,19.81405273586343,Normal weight,-0.8808464275433684,0.0544769195505027,-0.09352165814061666,-0.20620411974569447,-0.6614931137982778,0.5325192910575681,1.0941172095160445
84,4,2,2,2,1,1,4,4,4,4,3,2,2,4,3,3,1,2,1,4,3,1,2,1,1,1,1,2,1,2,3,1,1,3,3,3,3,3,1,1,3,1,0,0,0,0,0,0,-1,0,2,1,0,2,1,1,0,1,0,1,0,0,0,2,0,0,0,2,2,2,2,2,1,2,2,2,1,1,2,4,3,5,5,4,5,5,3,2,4,3,4,4,5,5,5,4,4,168,65,Female,28-30,23.030045351473927,Normal weight,-0.768346447056356,-0.4284493942134128,-0.1254627355852153,-0.4069406427484634,0.970556697376928,1.1080974618450108,1.1956290256264812
85,3,2,2,2,1,1,4,3,5,4,4,2,3,2,4,4,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,3,2,2,3,1,0,0,0,0,0,0,NA,1,2,2,2,2,1,NA,-1,3,0,2,0,2,0,1,1,1,3,3,3,2,3,4,3,3,3,2,3,1,3,6,1,3,4,3,4,6,1,4,3,5,5,3,5,5,5,3,5,169,65,Female,25-27,22.758306781975424,Normal weight,0.1950925546038267,1.5492400447592591,1.3070260638625786,2.190955031323084,0.9364191879295137,1.5997156026011259,-0.17254719893302936
86,2,2,2,7,1,1,4,4,4,4,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,0,0,0,0,0,0,2,-1,1,1,1,2,1,1,1,0,1,1,0,0,0,1,0,0,0,2,1,2,2,1,1,2,2,1,1,1,2,3,1,2,2,1,1,3,1,1,3,4,3,3,4,3,3,4,3,164,59,Female,22-24,21.936347412254616,Normal weight,-1.0405514853501932,-0.3137797953220406,-0.29352640095843985,-1.5945399790901775,-0.07696370640832458,-0.5533539776879711,-1.0074292298799243
87,4,1,2,7,1,1,4,4,4,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,0,0,1,0,2,2,2,2,2,2,1,3,2,0,0,1,0,0,2,2,1,3,2,3,3,2,3,3,3,3,2,3,2,4,1,4,2,1,1,3,1,1,4,5,5,5,5,5,5,5,5,189,80,Male,28-30,22.395789591556788,Normal weight,1.2146878958540408,1.9678039061463957,0.7036409545821253,0.3618131637111932,1.474419530401815,-0.08656151337294665,-0.871847066643752
88,2,1,2,7,1,1,5,5,5,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,-1,1,2,2,2,1,0,-1,-1,3,4,2,0,1,1,1,1,1,2,3,3,2,2,2,3,3,3,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,82,Male,22-24,24.48565200513601,Normal weight,0.9804008890242629,0.5036487064176901,-0.3538036013829312,1.4733764519279346,NA,NA,NA
89,3,1,2,7,1,NA,5,4,4,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,NA,0,0,2,2,2,2,1,1,2,2,1,1,1,2,3,2,6,2,4,1,4,5,3,1,3,2,2,3,4,3,3,2,179,72,Male,25-27,22.47120876377142,Normal weight,-1.001875305425874,-0.31252513260941395,-0.31452726988710134,-1.218871676053075,-0.854636292255357,0.7779779730767694,0.49678960624167723
90,5,1,2,7,1,2,4,3,3,4,3,2,4,1,4,1,2,3,1,2,3,1,4,1,2,2,1,4,1,1,1,1,2,4,4,4,3,3,1,1,3,1,1,0,0,0,0,0,0,1,-1,0,1,-1,1,0,-1,4,0,1,3,0,0,4,0,2,4,3,2,3,2,3,2,2,2,3,1,2,3,1,1,1,1,1,1,1,1,1,2,5,3,3,4,2,5,5,2,191,74,Male,31-33,20.284531674022094,Normal weight,0.21220526316059984,0.356854717505118,1.1455682634370115,0.4027997310584409,0.03202399379325113,-1.3432702355892554,-1.1606134195794156
91,2,2,2,7,1,1,2,3,3,2,2,2,3,2,2,2,2,4,2,4,3,1,2,2,2,1,2,2,4,1,1,1,1,3,1,2,1,2,1,2,3,2,0,0,1,0,0,1,-1,-1,-1,1,2,-1,-1,-1,-2,1,1,2,1,0,0,3,1,1,1,3,2,2,2,3,2,2,3,3,2,3,3,3,1,2,4,2,2,2,3,1,4,4,4,4,4,2,4,4,3,164,60,Female,22-24,22.308149910767405,Normal weight,1.1265438788512858,0.30319790904562194,1.2737262904428204,0.36148612816561154,0.35457286983561587,-0.44442125983398983,-0.3796340056478281
92,3,2,2,7,1,1,4,4,4,4,2,3,4,2,2,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,1,1,3,1,1,2,2,1,1,3,1,0,0,0,0,0,0,1,0,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,5,4,4,5,3,4,4,4,175,60,Female,25-27,19.591836734693878,Normal weight,0.327808808475183,-0.28999860275991945,-0.20513497068612987,-0.28587647710536335,0.744687694453404,-1.4579441315270127,-0.9934887922385
